timestamp_unix,datetime_iso,dt,state,raw_adc,raw_throttle_input_pct,smoothed_throttle_pct,sim_current_throttle_pct,idle_target_vol,idle_current_vol,active_blip_count,idle_chan_busy,idle_is_fading,long_A_busy,long_A_sound,long_B_busy,long_B_sound,long_transitioning,sfx_chan_busy,sfx_chan_sound,sim_in_pot_gesture,sim_last_blip_time,sim_peak_thr_gesture,sim_played_accel_rec,sim_time_@100thr,sim_time_in_idle,sim_time_in_lc_range,sm_is_lc_active_overall,sm_lc_sounds_active,sm_waiting_for_lc_hold
1748480948.3952565,2025-05-28T20:09:08.396026,0.01675105094909668,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.412007,2025-05-28T20:09:08.412809,0.016750574111938477,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.4287622,2025-05-28T20:09:08.429720,0.016755104064941406,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.445515,2025-05-28T20:09:08.446310,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.462267,2025-05-28T20:09:08.463091,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.479018,2025-05-28T20:09:08.479787,0.01675105094909668,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.495768,2025-05-28T20:09:08.496531,0.016750097274780273,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.5125198,2025-05-28T20:09:08.513270,0.016751766204833984,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.529275,2025-05-28T20:09:08.530196,0.016755104064941406,ENGINE_OFF,16976,0.023193595107821048,0.0221636626971355,0.0221636626971355,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.546027,2025-05-28T20:09:08.546815,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.0221636626971355,0.0221636626971355,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.5627787,2025-05-28T20:09:08.563537,0.016751766204833984,ENGINE_OFF,16848,0.020618764081107178,0.02190617959446411,0.02190617959446411,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.5795329,2025-05-28T20:09:08.580388,0.016754150390625,ENGINE_OFF,16912,0.021906179594464115,0.02190617959446411,0.02190617959446411,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.5962865,2025-05-28T20:09:08.597062,0.016753673553466797,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.6130369,2025-05-28T20:09:08.613781,0.016750335693359375,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.6297925,2025-05-28T20:09:08.630719,0.01675558090209961,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.646544,2025-05-28T20:09:08.647328,0.016751527786254883,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.6632948,2025-05-28T20:09:08.664028,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.6800468,2025-05-28T20:09:08.680911,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.6967995,2025-05-28T20:09:08.697563,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.71355,2025-05-28T20:09:08.714306,0.016750574111938477,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.730308,2025-05-28T20:09:08.731245,0.016757965087890625,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.7470593,2025-05-28T20:09:08.747841,0.01675128936767578,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.763811,2025-05-28T20:09:08.764552,0.016751766204833984,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.7805634,2025-05-28T20:09:08.781438,0.016752243041992188,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.7973166,2025-05-28T20:09:08.798113,0.016753196716308594,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.8140674,2025-05-28T20:09:08.814888,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.8308225,2025-05-28T20:09:08.831745,0.016755104064941406,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.8475761,2025-05-28T20:09:08.848418,0.016753673553466797,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.8643286,2025-05-28T20:09:08.865099,0.01675248146057129,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.8810823,2025-05-28T20:09:08.881927,0.016753673553466797,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.897835,2025-05-28T20:09:08.898592,0.01675271987915039,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.9145856,2025-05-28T20:09:08.915345,0.016750574111938477,ENGINE_OFF,16912,0.021906179594464115,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.9313402,2025-05-28T20:09:08.932292,0.016754627227783203,ENGINE_OFF,16912,0.021906179594464115,0.021133730286449954,0.021133730286449954,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.9480934,2025-05-28T20:09:08.948913,0.016753196716308594,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.9648447,2025-05-28T20:09:08.965588,0.01675128936767578,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.981599,2025-05-28T20:09:08.982420,0.0167543888092041,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480948.998352,2025-05-28T20:09:08.999117,0.016752958297729492,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.0151036,2025-05-28T20:09:09.015866,0.016751527786254883,ENGINE_OFF,16848,0.020618764081107178,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.031861,2025-05-28T20:09:09.032839,0.016757488250732422,ENGINE_OFF,16848,0.020618764081107178,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.0486128,2025-05-28T20:09:09.049432,0.016751766204833984,ENGINE_OFF,16912,0.021906179594464115,0.020876247183778566,0.020876247183778566,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.065364,2025-05-28T20:09:09.066098,0.01675105094909668,ENGINE_OFF,16912,0.021906179594464115,0.021133730286449954,0.021133730286449954,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.0821166,2025-05-28T20:09:09.082945,0.01675271987915039,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.0988693,2025-05-28T20:09:09.099619,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.1156204,2025-05-28T20:09:09.116399,0.01675105094909668,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.132377,2025-05-28T20:09:09.133296,0.016756534576416016,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.1491303,2025-05-28T20:09:09.149917,0.016753435134887695,ENGINE_OFF,16848,0.020618764081107178,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.1658814,2025-05-28T20:09:09.166624,0.01675105094909668,ENGINE_OFF,16848,0.020618764081107178,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.182638,2025-05-28T20:09:09.183523,0.016756534576416016,ENGINE_OFF,16912,0.021906179594464115,0.020876247183778566,0.020876247183778566,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.1993906,2025-05-28T20:09:09.200164,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.021133730286449954,0.021133730286449954,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2161427,2025-05-28T20:09:09.216971,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2328975,2025-05-28T20:09:09.233835,0.016754865646362305,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2496471,2025-05-28T20:09:09.250468,0.01674962043762207,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2663946,2025-05-28T20:09:09.267168,0.016747474670410156,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2831454,2025-05-28T20:09:09.284048,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.2998953,2025-05-28T20:09:09.300747,0.016749858856201172,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.3166459,2025-05-28T20:09:09.317424,0.016750574111938477,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.3334024,2025-05-28T20:09:09.334333,0.016756534576416016,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.3501546,2025-05-28T20:09:09.350935,0.016752243041992188,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.366904,2025-05-28T20:09:09.367653,0.01674938201904297,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.3836567,2025-05-28T20:09:09.384485,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.4004076,2025-05-28T20:09:09.401187,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.4171584,2025-05-28T20:09:09.417900,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.433913,2025-05-28T20:09:09.434832,0.016754627227783203,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.4506614,2025-05-28T20:09:09.451463,0.016748428344726562,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.4674103,2025-05-28T20:09:09.468182,0.016748905181884766,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.4841614,2025-05-28T20:09:09.485055,0.01675105094909668,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.500919,2025-05-28T20:09:09.501703,0.016757726669311523,ENGINE_OFF,17040,0.024481010621177985,0.02190617959446411,0.02190617959446411,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.5176673,2025-05-28T20:09:09.518458,0.01674818992614746,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792723,0.021648696491792723,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.5344212,2025-05-28T20:09:09.535363,0.0167539119720459,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.5511713,2025-05-28T20:09:09.551981,0.016750097274780273,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.5679383,2025-05-28T20:09:09.568756,0.016767024993896484,ENGINE_OFF,16912,0.021906179594464115,0.0221636626971355,0.0221636626971355,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.5846891,2025-05-28T20:09:09.585563,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6014395,2025-05-28T20:09:09.602232,0.016750335693359375,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6181881,2025-05-28T20:09:09.619014,0.016748666763305664,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6349473,2025-05-28T20:09:09.635910,0.016759157180786133,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6516964,2025-05-28T20:09:09.652535,0.016749143600463867,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6684644,2025-05-28T20:09:09.669245,0.01676797866821289,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.6852148,2025-05-28T20:09:09.686075,0.016750335693359375,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.7019632,2025-05-28T20:09:09.702783,0.016748428344726562,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.718727,2025-05-28T20:09:09.719504,0.016763925552368164,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.7354946,2025-05-28T20:09:09.736431,0.016767501831054688,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.752246,2025-05-28T20:09:09.753076,0.01675128936767578,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.7690039,2025-05-28T20:09:09.770136,0.016757965087890625,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.7857566,2025-05-28T20:09:09.786542,0.01675271987915039,ENGINE_OFF,16912,0.021906179594464115,0.021906179594464115,0.021906179594464115,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.802507,2025-05-28T20:09:09.803272,0.016750335693359375,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.8192575,2025-05-28T20:09:09.820002,0.016750574111938477,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.836016,2025-05-28T20:09:09.836995,0.016758441925048828,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.8527668,2025-05-28T20:09:09.853558,0.016750812530517578,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.8695164,2025-05-28T20:09:09.870266,0.01674962043762207,ENGINE_OFF,16912,0.021906179594464115,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.8862703,2025-05-28T20:09:09.887092,0.0167539119720459,ENGINE_OFF,16848,0.020618764081107178,0.02113373028644995,0.02113373028644995,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.9030213,2025-05-28T20:09:09.903786,0.01675105094909668,ENGINE_OFF,16784,0.01933134856775024,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.919772,2025-05-28T20:09:09.920542,0.016750574111938477,ENGINE_OFF,16912,0.021906179594464115,0.020876247183778562,0.020876247183778562,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.936527,2025-05-28T20:09:09.937461,0.016755104064941406,ENGINE_OFF,16912,0.021906179594464115,0.021133730286449954,0.021133730286449954,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.9532783,2025-05-28T20:09:09.954054,0.01675128936767578,ENGINE_OFF,16912,0.021906179594464115,0.021133730286449954,0.021133730286449954,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.970029,2025-05-28T20:09:09.970762,0.016750812530517578,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480949.9867826,2025-05-28T20:09:09.987603,0.016753435134887695,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.0035346,2025-05-28T20:09:10.004325,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.020289,2025-05-28T20:09:10.021067,0.0167543888092041,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.0370452,2025-05-28T20:09:10.037984,0.016756296157836914,ENGINE_OFF,16848,0.020618764081107178,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.053797,2025-05-28T20:09:10.054588,0.016751766204833984,ENGINE_OFF,16912,0.021906179594464115,0.02139121338912134,0.02139121338912134,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.0705514,2025-05-28T20:09:10.071444,0.0167543888092041,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.0873034,2025-05-28T20:09:10.088080,0.016752004623413086,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.1040547,2025-05-28T20:09:10.104874,0.01675128936767578,ENGINE_OFF,16912,0.021906179594464115,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
1748480950.1208053,2025-05-28T20:09:10.121549,0.016750574111938477,ENGINE_OFF,16848,0.020618764081107178,0.021648696491792727,0.021648696491792727,0.7,0.7,0,False,False,False,None,False,None,False,False,None,False,0.0,0.0,False,0.0,0.0,0.0,False,False,False
